name,state,city,monthlyIncome,internetUsed,dataPackExpense,foodFuelExpensePercent,hasLoan,familyMembers,childrenCount,childrenStatus,cookingTogether,lpgRefillFrequency,earningMembers,dependentMembers,jobType,emergencyFundSource,facedEmergency,assets,hasLand,ownsVehicle,incomeCycle,savings,awareOfGovtScheme,pastLoanDefault,lpgPreference,lpgChallenges,cylinderPreference,score,risk_category
Person_6416,Bihar,Bhagalpur,11730,yes,87,76-100%,no,8,3,study,yes,1-2 months,2,6,daily-wager,friends,yes,"mobile,fan",no,no,weekly,3157,yes,no,LPG,distance,14.2kg,653.8461538461539,Medium Risk
Person_2494,Bihar,Arrah,10665,yes,4,0-25%,yes,4,1,not study,no,1-2 months,3,1,daily-wager,friends,yes,"mobile,fan",yes,yes,monthly,4838,yes,yes,LPG,availability,14.2kg,515.3846153846155,Medium Risk
Person_4511,Rajasthan,Ajmer,14539,yes,155,76-100%,yes,4,3,not study,yes,>2 months,1,3,part-time,family,no,tv,yes,no,weekly,4732,no,yes,LPG,none,5kg,376.92307692307696,High Risk
Person 69,Uttar Pradesh,Agra,14342,no,50,<25%,no,5,3,working,no,5-6 months,1,4,labourer,family,yes,none,yes,yes,monthly,1000,no,yes,LPG,availability,14kg,307.69230769230774,High Risk
Person 44,Uttar Pradesh,Jhansi,16911,no,50,25-50%,yes,8,3,working,no,1-2 months,1,6,domestic-worker,family,no,vehicle,yes,no,weekly,0,yes,yes,LPG,availability,5kg,376.92307692307696,High Risk
Person_9994,Bihar,Darbhanga,5262,yes,25,26-50%,no,3,1,not study,yes,>2 months,1,2,unemployed,friends,no,"mobile,tv",yes,no,weekly,991,yes,yes,LPG,distance,14.2kg,446.1538461538462,Medium Risk
Person_2617,Bihar,Begusarai,3004,yes,175,26-50%,yes,6,4,not study,yes,<1 month,3,3,farmer,money-lender,yes,"mobile,tv",yes,no,daily,3212,no,no,LPG,distance,14.2kg,376.92307692307696,High Risk
Person_4341,Gujarat,Bhavnagar,12825,no,173,0-25%,no,5,4,study,yes,1-2 months,1,4,migrant-labour,money-lender,no,"mobile,tv",yes,yes,monthly,3318,no,no,LPG,distance,5kg,723.0769230769231,Low Risk
Person_6760,Gujarat,Ahmedabad,9149,yes,26,26-50%,yes,8,1,not study,no,<1 month,5,3,farmer,money-lender,no,"mobile,tv",no,yes,weekly,1330,no,yes,LPG,distance,5kg,515.3846153846155,Medium Risk
Person_6602,Gujarat,Ahmedabad,5131,yes,65,0-25%,no,4,1,study,no,>2 months,3,1,unemployed,money-lender,no,fan,no,no,monthly,4301,yes,no,LPG,cost,5kg,861.5384615384615,Low Risk
Person_6534,Gujarat,Bhavnagar,11507,yes,67,0-25%,yes,2,1,not study,yes,1-2 months,1,1,farmer,family,yes,tv,no,yes,weekly,2494,no,yes,LPG,none,5kg,307.69230769230774,High Risk
Person_4601,Jharkhand,Hazaribagh,10004,yes,16,0-25%,yes,4,0,study,yes,1-2 months,3,1,part-time,savings,no,"mobile,tv",no,yes,monthly,1141,yes,no,LPG,cost,5kg,792.3076923076924,Low Risk
Person_9643,Gujarat,Junagadh,12127,no,191,26-50%,yes,3,1,not study,no,1-2 months,2,1,migrant-labour,money-lender,yes,tv,no,yes,monthly,2841,no,yes,LPG,none,14.2kg,376.92307692307696,High Risk
Person_4435,Rajasthan,Bhilwara,10386,yes,53,51-75%,yes,8,7,study,no,<1 month,2,6,migrant-labour,money-lender,no,none,yes,yes,weekly,2164,yes,yes,LPG,cost,14.2kg,515.3846153846155,Medium Risk
Person_1652,Gujarat,Jamnagar,11866,yes,120,76-100%,no,5,0,not study,yes,<1 month,2,3,daily-wager,family,no,tv,yes,no,weekly,1226,no,yes,LPG,distance,5kg,446.1538461538462,Medium Risk
Person 65,Karnataka,Mangalore,12541,yes,200,51-75%,no,5,2,working,no,1-2 months,3,4,daily-wager,savings,no,vehicle,no,no,monthly,500,yes,no,LPG,none,5kg,723.0769230769231,Low Risk
Person_9543,Gujarat,Jamnagar,3354,no,50,26-50%,yes,2,0,not study,no,<1 month,1,1,unemployed,money-lender,yes,none,yes,yes,daily,2752,no,no,LPG,availability,14.2kg,376.92307692307696,High Risk
Person 21,Maharashtra,Thane,14012,yes,50,>75%,no,7,1,study,yes,1-2 months,1,4,security-guard,family,yes,none,yes,no,monthly,200,no,no,LPG,none,14kg,515.3846153846155,Medium Risk
Person 15,Uttar Pradesh,Jhansi,4399,no,100,25-50%,no,8,3,working,no,1-2 months,2,5,labourer,family,no,vehicle,yes,yes,monthly,500,yes,yes,LPG,cost,5kg,446.1538461538462,Medium Risk
Person_8352,Jharkhand,Ranchi,14489,yes,111,26-50%,yes,6,2,study,yes,<1 month,1,5,unemployed,savings,yes,"mobile,fan",yes,no,weekly,2409,yes,no,LPG,cost,5kg,515.3846153846155,Medium Risk
Person_5165,Gujarat,Vadodara,3037,no,164,51-75%,yes,8,5,not study,yes,>2 months,6,2,migrant-labour,friends,no,tv,no,no,weekly,3177,no,no,LPG,availability,5kg,584.6153846153845,Medium Risk
Person_5770,Gujarat,Gandhinagar,4608,no,120,51-75%,no,6,1,study,no,>2 months,5,1,farmer,savings,yes,"mobile,tv",yes,yes,daily,3224,no,yes,LPG,cost,5kg,446.1538461538462,Medium Risk
Person_8449,Jharkhand,Hazaribagh,10230,yes,167,51-75%,no,2,1,study,no,>2 months,1,1,unemployed,family,no,none,no,yes,monthly,1206,yes,yes,LPG,availability,14.2kg,584.6153846153845,Medium Risk
Person 74,Karnataka,Hubli,9813,yes,200,51-75%,no,7,0,working,no,3-4 months,1,4,daily-wager,family,no,none,yes,no,daily,0,yes,no,LPG,none,14kg,723.0769230769231,Low Risk
Person_8349,Gujarat,Bhavnagar,3793,yes,141,26-50%,no,7,6,not study,no,1-2 months,5,2,part-time,family,no,none,no,no,monthly,3774,no,yes,LPG,cost,14.2kg,584.6153846153845,Medium Risk
Person_7373,Bihar,Gaya,6796,yes,67,0-25%,yes,6,4,study,yes,1-2 months,5,1,migrant-labour,money-lender,no,"mobile,tv",yes,yes,daily,654,yes,yes,LPG,cost,5kg,515.3846153846155,Medium Risk
Person_1484,Rajasthan,Bikaner,3463,yes,146,51-75%,no,6,1,not study,no,<1 month,2,4,unemployed,money-lender,no,tv,yes,yes,daily,4511,yes,no,LPG,cost,5kg,792.3076923076924,Low Risk
Person_6559,Gujarat,Vadodara,7773,yes,67,76-100%,no,4,1,not study,no,1-2 months,1,3,daily-wager,friends,yes,none,yes,yes,weekly,98,yes,yes,LPG,availability,5kg,376.92307692307696,High Risk
Person_9709,Jharkhand,Hazaribagh,6794,yes,28,51-75%,yes,3,0,not study,yes,>2 months,2,1,unemployed,friends,no,mobile,no,no,daily,1555,no,no,LPG,distance,5kg,584.6153846153845,Medium Risk
Person_3123,Rajasthan,Bikaner,10246,no,128,51-75%,yes,2,1,not study,no,<1 month,1,1,daily-wager,family,yes,none,no,yes,monthly,1431,yes,no,LPG,distance,14.2kg,446.1538461538462,Medium Risk
Person_8166,Rajasthan,Jaipur,14376,no,63,76-100%,yes,6,4,study,no,<1 month,5,1,self-employed,family,yes,mobile,yes,yes,daily,2994,yes,yes,LPG,none,5kg,446.1538461538462,Medium Risk
Person_2463,Rajasthan,Jaipur,8961,yes,185,51-75%,yes,6,2,not study,yes,1-2 months,5,1,daily-wager,savings,no,"mobile,fan",no,no,daily,267,yes,no,LPG,cost,14.2kg,723.0769230769231,Low Risk
Person_2513,Gujarat,Jamnagar,7628,yes,56,0-25%,no,5,2,study,yes,<1 month,2,3,self-employed,friends,no,"mobile,fan",no,no,daily,240,no,yes,LPG,cost,5kg,376.92307692307696,High Risk
Person_6463,Jharkhand,Ramgarh,9324,yes,102,51-75%,yes,6,3,study,yes,>2 months,5,1,unemployed,money-lender,yes,tv,no,no,monthly,862,yes,yes,LPG,distance,14.2kg,376.92307692307696,High Risk
Person_7742,Bihar,Arrah,5045,no,28,0-25%,yes,2,0,not study,yes,>2 months,1,1,farmer,family,no,"mobile,tv",yes,no,monthly,399,no,no,LPG,none,5kg,376.92307692307696,High Risk
Person_5595,Rajasthan,Sikar,11565,yes,56,51-75%,yes,2,0,study,yes,1-2 months,1,1,farmer,savings,no,"mobile,fan",yes,yes,monthly,869,yes,no,LPG,none,5kg,653.8461538461539,Medium Risk
Person 47,Uttar Pradesh,Kanpur,14815,yes,200,<25%,yes,4,2,working,yes,3-4 months,3,3,cleaner,savings,no,mobile,no,yes,monthly,200,no,yes,LPG,cost,5kg,376.92307692307696,High Risk
Person 60,Karnataka,Belgaum,4413,yes,200,51-75%,no,7,4,working,no,5-6 months,3,4,vendor,savings,yes,none,yes,yes,monthly,500,yes,yes,LPG,none,5kg,376.92307692307696,High Risk
Person 98,Maharashtra,Pune,15375,no,50,51-75%,yes,5,0,working,yes,3-4 months,2,4,domestic-worker,savings,no,mobile,yes,no,daily,1000,no,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person 92,Karnataka,Belgaum,12327,yes,100,51-75%,no,3,1,study,yes,1-2 months,1,2,vendor,none,no,land,no,no,daily,200,no,no,LPG,availability,14kg,653.8461538461539,Medium Risk
Person 85,Maharashtra,Thane,5677,no,100,<25%,no,6,2,working,no,1-2 months,1,3,labourer,none,yes,none,yes,no,daily,0,yes,no,LPG,availability,5kg,446.1538461538462,Medium Risk
Person_3741,Jharkhand,Ramgarh,10940,no,174,76-100%,yes,7,3,study,yes,1-2 months,4,3,unemployed,family,no,"mobile,fan",yes,no,weekly,1246,no,yes,LPG,cost,14.2kg,376.92307692307696,High Risk
Person 82,Maharashtra,Pune,8561,no,50,25-50%,no,6,3,working,yes,1-2 months,1,4,driver,none,no,mobile,yes,yes,monthly,500,no,yes,LPG,none,14kg,446.1538461538462,Medium Risk
Person 86,Uttar Pradesh,Aligarh,10480,yes,200,51-75%,yes,6,0,working,yes,3-4 months,3,3,security-guard,savings,no,none,no,no,daily,200,no,yes,LPG,cost,5kg,307.69230769230774,High Risk
Person_2840,Jharkhand,Dhanbad,14126,yes,162,0-25%,yes,8,2,study,no,<1 month,3,5,self-employed,money-lender,no,none,no,yes,weekly,256,no,yes,LPG,distance,14.2kg,376.92307692307696,High Risk
Person_9809,Gujarat,Gandhinagar,7704,yes,131,51-75%,yes,7,6,not study,yes,1-2 months,4,3,self-employed,savings,yes,fan,no,no,weekly,2742,yes,no,LPG,availability,5kg,584.6153846153845,Medium Risk
Person_2526,Bihar,Darbhanga,8277,yes,124,26-50%,no,2,0,study,no,1-2 months,1,1,daily-wager,savings,yes,fan,yes,no,daily,1296,no,yes,LPG,distance,14.2kg,307.69230769230774,High Risk
Person_4329,Gujarat,Bhavnagar,4255,no,25,26-50%,no,6,5,study,yes,<1 month,1,5,migrant-labour,family,yes,"mobile,tv",yes,no,weekly,525,yes,yes,LPG,none,5kg,238.46153846153848,High Risk
Person_2454,Rajasthan,Udaipur,6499,yes,192,26-50%,no,7,4,not study,no,1-2 months,3,4,migrant-labour,money-lender,no,mobile,no,no,weekly,2854,no,yes,LPG,availability,5kg,446.1538461538462,Medium Risk
Person_6868,Rajasthan,Pali,6116,no,63,51-75%,yes,5,2,not study,no,<1 month,3,2,self-employed,friends,yes,fan,no,yes,monthly,2172,no,yes,LPG,none,14.2kg,307.69230769230774,High Risk
Person 32,Karnataka,Belgaum,14434,yes,200,25-50%,no,8,1,working,no,1-2 months,1,6,labourer,savings,yes,land,yes,no,monthly,200,no,yes,LPG,cost,14kg,307.69230769230774,High Risk
Person_1538,Rajasthan,Jodhpur,10371,yes,142,76-100%,yes,2,1,study,no,>2 months,1,1,farmer,friends,yes,none,no,no,weekly,4307,no,yes,LPG,availability,5kg,238.46153846153848,High Risk
Person_8131,Gujarat,Bhavnagar,10026,no,178,76-100%,yes,3,0,not study,yes,<1 month,1,2,daily-wager,money-lender,no,fan,yes,yes,monthly,3184,yes,yes,LPG,distance,5kg,446.1538461538462,Medium Risk
Person_1712,Rajasthan,Kota,5464,yes,171,76-100%,no,4,2,study,no,<1 month,1,3,migrant-labour,money-lender,yes,fan,yes,no,daily,3986,no,no,LPG,none,14.2kg,515.3846153846155,Medium Risk
Person_8424,Jharkhand,Hazaribagh,8658,yes,36,0-25%,no,5,0,not study,yes,1-2 months,2,3,part-time,money-lender,yes,none,no,no,monthly,3562,yes,no,LPG,availability,5kg,653.8461538461539,Medium Risk
Person_9340,Rajasthan,Udaipur,9956,no,57,76-100%,no,3,2,study,yes,<1 month,1,2,self-employed,money-lender,yes,mobile,no,yes,weekly,724,no,no,LPG,availability,14.2kg,515.3846153846155,Medium Risk
Person 7,Uttar Pradesh,Agra,19395,yes,200,25-50%,yes,3,1,study,yes,3-4 months,2,2,security-guard,family,yes,none,no,yes,monthly,200,yes,yes,LPG,availability,14kg,376.92307692307696,High Risk
Person_4438,Bihar,Purnia,14262,no,106,26-50%,yes,6,0,not study,no,1-2 months,2,4,unemployed,friends,yes,tv,no,yes,weekly,1520,yes,yes,LPG,cost,14.2kg,238.46153846153848,High Risk
Person 100,Karnataka,Mysuru,7716,no,100,<25%,yes,6,1,study,yes,1-2 months,1,3,security-guard,none,yes,mobile,yes,yes,monthly,0,no,yes,LPG,availability,14kg,100.0,High Risk
Person_4187,Gujarat,Surat,5548,no,170,76-100%,no,4,2,study,yes,1-2 months,3,1,migrant-labour,money-lender,yes,none,no,yes,monthly,2605,no,yes,LPG,availability,14.2kg,446.1538461538462,Medium Risk
Person_7537,Rajasthan,Alwar,8280,yes,165,0-25%,yes,5,0,not study,yes,1-2 months,2,3,part-time,money-lender,no,fan,yes,yes,monthly,137,no,yes,LPG,availability,14.2kg,376.92307692307696,High Risk
Person 74,Uttar Pradesh,Gorakhpur,8832,no,200,<25%,no,4,1,working,yes,5-6 months,2,3,cleaner,savings,no,vehicle,no,yes,monthly,1000,yes,no,LPG,cost,14kg,723.0769230769231,Low Risk
Person_4248,Bihar,Purnia,3320,no,135,0-25%,yes,6,1,not study,no,1-2 months,5,1,self-employed,family,no,mobile,no,yes,monthly,416,yes,no,LPG,distance,5kg,653.8461538461539,Medium Risk
Person_6997,Rajasthan,Bhilwara,3820,yes,41,0-25%,yes,5,3,study,no,>2 months,2,3,part-time,friends,no,"mobile,fan",no,yes,monthly,2423,no,yes,LPG,none,14.2kg,376.92307692307696,High Risk
Person_5457,Gujarat,Ahmedabad,14794,yes,51,51-75%,yes,7,6,study,no,>2 months,4,3,migrant-labour,money-lender,yes,none,yes,yes,daily,3840,no,yes,LPG,none,5kg,446.1538461538462,Medium Risk
Person_2174,Jharkhand,Giridih,9089,yes,10,51-75%,yes,6,3,study,yes,>2 months,5,1,self-employed,family,yes,tv,no,no,weekly,926,no,yes,LPG,cost,14.2kg,307.69230769230774,High Risk
Person 8,Uttar Pradesh,Bareilly,11097,yes,100,>75%,no,8,3,working,yes,3-4 months,2,5,labourer,savings,yes,mobile,yes,no,weekly,500,yes,yes,LPG,cost,5kg,376.92307692307696,High Risk
Person_3741,Jharkhand,Ramgarh,10940,no,174,76-100%,yes,7,3,study,yes,1-2 months,4,3,unemployed,family,no,"mobile,fan",yes,no,weekly,1246,no,yes,LPG,cost,14.2kg,376.92307692307696,High Risk
Person_7259,Jharkhand,Ranchi,5533,no,195,76-100%,yes,5,3,not study,yes,<1 month,1,4,unemployed,money-lender,no,"mobile,tv",yes,no,daily,4400,no,yes,LPG,cost,14.2kg,238.46153846153848,High Risk
Person_9020,Bihar,Begusarai,10766,yes,12,51-75%,yes,4,1,not study,yes,1-2 months,1,3,daily-wager,savings,yes,none,yes,yes,monthly,4124,yes,no,LPG,none,5kg,584.6153846153845,Medium Risk
Person_3365,Rajasthan,Alwar,7661,yes,119,0-25%,yes,2,0,not study,no,<1 month,1,1,self-employed,money-lender,yes,"mobile,tv",no,no,monthly,607,no,no,LPG,cost,5kg,307.69230769230774,High Risk
Person 1,Uttar Pradesh,Aligarh,6621,yes,0,51-75%,no,4,2,working,no,5-6 months,2,1,domestic-worker,none,yes,none,yes,no,monthly,1000,no,no,LPG,availability,5kg,584.6153846153845,Medium Risk
Person 59,Uttar Pradesh,Jhansi,15180,no,200,<25%,yes,5,0,study,yes,1-2 months,1,4,security-guard,family,no,land,no,yes,daily,1000,yes,yes,LPG,availability,14kg,446.1538461538462,Medium Risk
Person 78,Uttar Pradesh,Kanpur,18927,no,200,25-50%,no,4,1,study,no,1-2 months,1,1,vendor,savings,no,none,yes,no,monthly,0,yes,no,LPG,none,14kg,723.0769230769231,Low Risk
Person 60,Karnataka,Belgaum,4413,yes,200,51-75%,no,7,4,working,no,5-6 months,3,4,vendor,savings,yes,none,yes,yes,monthly,500,yes,yes,LPG,none,5kg,376.92307692307696,High Risk
Person_7352,Rajasthan,Pali,9500,yes,172,51-75%,yes,4,0,not study,yes,>2 months,2,2,farmer,money-lender,yes,"mobile,fan",yes,no,weekly,3556,yes,yes,LPG,cost,14.2kg,307.69230769230774,High Risk
Person_2857,Jharkhand,Jamshedpur,3065,no,166,76-100%,yes,6,4,study,no,1-2 months,3,3,self-employed,savings,yes,"mobile,tv",yes,no,monthly,805,yes,yes,LPG,none,14.2kg,100.0,High Risk
Person_5646,Bihar,Gaya,8555,no,47,51-75%,no,6,3,not study,no,<1 month,3,3,self-employed,family,no,"mobile,tv",no,yes,weekly,3707,yes,no,LPG,none,5kg,792.3076923076924,Low Risk
Person_4563,Rajasthan,Jaipur,8214,yes,132,51-75%,no,3,0,not study,yes,>2 months,1,2,unemployed,savings,no,mobile,no,no,weekly,3133,no,no,LPG,availability,5kg,723.0769230769231,Low Risk
Person_1819,Rajasthan,Jodhpur,4502,no,130,26-50%,no,4,2,not study,yes,<1 month,1,3,migrant-labour,savings,no,"mobile,fan",no,no,monthly,1367,no,yes,LPG,availability,5kg,307.69230769230774,High Risk
Person_2494,Bihar,Arrah,10665,yes,4,0-25%,yes,4,1,not study,no,1-2 months,3,1,daily-wager,friends,yes,"mobile,fan",yes,yes,monthly,4838,yes,yes,LPG,availability,14.2kg,515.3846153846155,Medium Risk
Person 42,Uttar Pradesh,Jhansi,14049,yes,50,51-75%,yes,7,4,study,no,5-6 months,2,6,domestic-worker,family,no,none,yes,yes,weekly,1000,yes,no,LPG,availability,5kg,653.8461538461539,Medium Risk
Person_2513,Gujarat,Jamnagar,7628,yes,56,0-25%,no,5,2,study,yes,<1 month,2,3,self-employed,friends,no,"mobile,fan",no,no,daily,240,no,yes,LPG,cost,5kg,376.92307692307696,High Risk
Person_3686,Bihar,Gaya,12203,no,95,0-25%,no,7,2,study,yes,1-2 months,5,2,farmer,savings,yes,fan,yes,no,daily,4992,yes,yes,LPG,availability,14.2kg,515.3846153846155,Medium Risk
Person 39,Maharashtra,Mumbai,14302,yes,200,25-50%,yes,7,2,study,no,5-6 months,1,4,driver,none,yes,land,yes,yes,daily,500,no,no,LPG,none,14kg,446.1538461538462,Medium Risk
Person_3616,Jharkhand,Deoghar,14447,yes,82,51-75%,no,7,3,study,no,<1 month,6,1,farmer,money-lender,yes,fan,yes,no,daily,890,yes,no,LPG,cost,5kg,723.0769230769231,Low Risk
Person_8684,Gujarat,Rajkot,8086,no,17,0-25%,yes,3,0,study,no,<1 month,2,1,part-time,savings,yes,mobile,yes,yes,daily,4526,no,yes,LPG,none,14.2kg,376.92307692307696,High Risk
Person 34,Uttar Pradesh,Varanasi,19018,no,0,25-50%,no,8,2,study,yes,5-6 months,3,6,domestic-worker,savings,no,land,yes,yes,daily,1000,yes,yes,LPG,none,5kg,584.6153846153845,Medium Risk
Person_9334,Bihar,Patna,10696,no,42,76-100%,yes,7,6,study,yes,1-2 months,3,4,daily-wager,friends,yes,fan,no,no,weekly,3715,no,yes,LPG,availability,5kg,169.23076923076923,High Risk
Person_2174,Jharkhand,Giridih,9089,yes,10,51-75%,yes,6,3,study,yes,>2 months,5,1,self-employed,family,yes,tv,no,no,weekly,926,no,yes,LPG,cost,14.2kg,307.69230769230774,High Risk
Person_3392,Bihar,Darbhanga,4403,yes,128,76-100%,no,8,3,not study,yes,<1 month,3,5,migrant-labour,friends,yes,"mobile,fan",yes,no,monthly,2765,yes,yes,LPG,cost,5kg,376.92307692307696,High Risk
Person 63,Uttar Pradesh,Meerut,14919,yes,0,>75%,yes,6,1,study,yes,5-6 months,2,5,domestic-worker,family,yes,land,no,no,monthly,0,yes,no,LPG,cost,5kg,446.1538461538462,Medium Risk
Person 27,Uttar Pradesh,Gorakhpur,10172,yes,100,51-75%,yes,3,1,working,no,5-6 months,1,0,labourer,none,no,none,yes,no,monthly,200,yes,no,LPG,cost,14kg,723.0769230769231,Low Risk
Person 10,Maharashtra,Thane,8098,no,200,<25%,no,5,1,working,yes,1-2 months,1,4,domestic-worker,family,yes,none,yes,yes,weekly,1000,yes,yes,LPG,none,14kg,376.92307692307696,High Risk
Person_2058,Gujarat,Vadodara,9908,no,91,51-75%,yes,6,2,study,no,>2 months,5,1,daily-wager,money-lender,yes,tv,no,no,daily,4727,yes,no,LPG,cost,14.2kg,584.6153846153845,Medium Risk
Person_9106,Rajasthan,Jodhpur,11077,yes,200,76-100%,no,4,2,study,yes,<1 month,2,2,unemployed,friends,no,mobile,yes,yes,weekly,236,yes,yes,LPG,distance,14.2kg,584.6153846153845,Medium Risk
Person_1694,Rajasthan,Kota,5354,yes,104,76-100%,yes,4,3,study,no,>2 months,1,3,part-time,savings,no,tv,yes,yes,weekly,2723,yes,no,LPG,availability,5kg,653.8461538461539,Medium Risk
Person_2010,Rajasthan,Udaipur,6599,no,23,51-75%,no,3,1,study,yes,<1 month,1,2,daily-wager,family,yes,tv,yes,no,daily,2751,no,yes,LPG,availability,5kg,238.46153846153848,High Risk
Person_4570,Gujarat,Surat,10257,no,154,76-100%,no,6,0,study,yes,<1 month,3,3,farmer,family,no,"mobile,tv",yes,yes,weekly,67,yes,yes,LPG,cost,5kg,515.3846153846155,Medium Risk
Person_4248,Bihar,Purnia,3320,no,135,0-25%,yes,6,1,not study,no,1-2 months,5,1,self-employed,family,no,mobile,no,yes,monthly,416,yes,no,LPG,distance,5kg,653.8461538461539,Medium Risk
Person_1656,Rajasthan,Jaipur,6868,no,135,51-75%,yes,3,1,not study,no,<1 month,2,1,self-employed,money-lender,no,tv,yes,yes,daily,1171,yes,no,LPG,cost,14.2kg,653.8461538461539,Medium Risk
Person 33,Uttar Pradesh,Varanasi,9333,no,50,<25%,no,4,1,study,no,5-6 months,1,3,driver,none,no,vehicle,no,no,weekly,1000,yes,no,LPG,none,14kg,653.8461538461539,Medium Risk
Person 56,Uttar Pradesh,Jhansi,12951,yes,50,25-50%,yes,8,4,study,yes,3-4 months,2,7,domestic-worker,none,yes,vehicle,no,yes,daily,200,no,yes,LPG,none,14kg,238.46153846153848,High Risk
Person_2849,Bihar,Arrah,5932,no,88,51-75%,yes,5,3,not study,no,>2 months,4,1,migrant-labour,savings,no,fan,yes,no,weekly,4298,yes,yes,LPG,cost,14.2kg,446.1538461538462,Medium Risk
Person_5599,Jharkhand,Bokaro,8278,yes,130,0-25%,no,7,1,study,no,1-2 months,1,6,unemployed,money-lender,no,"mobile,fan",yes,yes,monthly,2220,no,yes,LPG,none,5kg,584.6153846153845,Medium Risk
Person_7242,Bihar,Muzaffarpur,4077,yes,159,0-25%,no,8,0,study,yes,<1 month,7,1,part-time,family,no,fan,no,no,daily,1092,yes,yes,LPG,cost,14.2kg,584.6153846153845,Medium Risk
Person_4329,Gujarat,Bhavnagar,4255,no,25,26-50%,no,6,5,study,yes,<1 month,1,5,migrant-labour,family,yes,"mobile,tv",yes,no,weekly,525,yes,yes,LPG,none,5kg,238.46153846153848,High Risk
Person_1673,Bihar,Bhagalpur,7334,yes,117,51-75%,no,5,0,not study,yes,>2 months,4,1,migrant-labour,family,no,"mobile,fan",no,no,daily,4070,no,no,LPG,availability,14.2kg,792.3076923076924,Low Risk
Person_9631,Gujarat,Ahmedabad,8575,no,196,26-50%,yes,4,0,study,yes,<1 month,2,2,part-time,savings,no,mobile,no,no,daily,4180,yes,yes,LPG,distance,5kg,376.92307692307696,High Risk
Person_7579,Gujarat,Bhavnagar,8901,yes,60,26-50%,yes,6,0,study,yes,<1 month,1,5,migrant-labour,family,yes,mobile,no,yes,weekly,4736,no,no,LPG,none,14.2kg,515.3846153846155,Medium Risk
Person 24,Maharashtra,Nashik,8334,no,200,51-75%,yes,4,2,study,yes,5-6 months,3,2,vendor,savings,yes,none,no,no,weekly,1000,no,no,LPG,none,14kg,446.1538461538462,Medium Risk
Person_9677,Rajasthan,Jaipur,13555,yes,178,0-25%,yes,3,0,not study,no,1-2 months,1,2,daily-wager,family,yes,tv,yes,yes,monthly,2832,no,no,LPG,none,5kg,515.3846153846155,Medium Risk
Person_3476,Jharkhand,Jamshedpur,10202,no,102,26-50%,no,4,1,study,no,1-2 months,2,2,daily-wager,money-lender,no,mobile,no,no,monthly,2027,yes,yes,LPG,cost,14.2kg,515.3846153846155,Medium Risk
Person 49,Maharashtra,Nagpur,7534,no,50,>75%,yes,8,4,working,no,3-4 months,2,5,labourer,none,yes,land,no,yes,weekly,200,yes,yes,LPG,availability,14kg,169.23076923076923,High Risk
Person 96,Uttar Pradesh,Bareilly,17603,yes,50,<25%,no,6,1,working,no,5-6 months,2,4,vendor,savings,no,mobile,yes,no,weekly,500,no,no,LPG,availability,14kg,723.0769230769231,Low Risk
Person_3476,Jharkhand,Jamshedpur,10202,no,102,26-50%,no,4,1,study,no,1-2 months,2,2,daily-wager,money-lender,no,mobile,no,no,monthly,2027,yes,yes,LPG,cost,14.2kg,515.3846153846155,Medium Risk
Person_7938,Jharkhand,Dhanbad,8041,yes,68,26-50%,no,5,3,study,yes,1-2 months,3,2,unemployed,money-lender,no,tv,no,yes,monthly,4266,yes,no,LPG,distance,14.2kg,1000.0,Low Risk
Person_9879,Jharkhand,Ramgarh,7434,no,25,76-100%,no,8,0,study,no,<1 month,5,3,unemployed,money-lender,no,"mobile,fan",no,yes,weekly,3579,yes,no,LPG,distance,5kg,861.5384615384615,Low Risk
Person 82,Maharashtra,Pune,8561,no,50,25-50%,no,6,3,working,yes,1-2 months,1,4,driver,none,no,mobile,yes,yes,monthly,500,no,yes,LPG,none,14kg,446.1538461538462,Medium Risk
Person_3720,Rajasthan,Bhilwara,3322,yes,80,51-75%,yes,6,4,study,no,1-2 months,4,2,migrant-labour,family,no,"mobile,fan",yes,no,monthly,2316,no,yes,LPG,none,14.2kg,446.1538461538462,Medium Risk
